Ano,Grupo,Quadrilha,Etapa,Quesito,NotaQuesitoEtapa
2022,GRUPO ESPECIAL,PULA FOGUEIRA,4ª ETAPA,CASAL DE NOIVOS,29.700000000000006
2022,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,TRILHA,30.0
2022,GRUPO ESPECIAL,SANFONA LASCADA,4ª ETAPA,TRILHA,30.0
2022,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,TRILHA,30.000000000000004
2022,GRUPO ESPECIAL,PAIXÃO CANGAÇO,4ª ETAPA,TRILHA,30.0
2022,GRUPO ESPECIAL,SABUGO DE MILHO,4ª ETAPA,TRILHA,30.0
2022,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,TRILHA,30.0
2022,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,TRILHA,30.000000000000004
2022,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,TRILHA,30.0
2022,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,TRILHA,29.9
2022,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,TRILHA,29.799999999999994
2022,GRUPO ESPECIAL,PULA FOGUEIRA,4ª ETAPA,TRILHA,30.000000000000004
2024,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,COREOGRAFIA,30.0
2024,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,COREOGRAFIA,29.7
2024,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,COREOGRAFIA,29.7
2024,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,COREOGRAFIA,29.6
2024,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,COREOGRAFIA,29.5
2024,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,COREOGRAFIA,29.4
2024,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,COREOGRAFIA,29.7
2024,GRUPO ESPECIAL,CAIPIRADA,4ª ETAPA,COREOGRAFIA,29.4
2024,GRUPO ESPECIAL,MALA VÉIA,4ª ETAPA,COREOGRAFIA,29.2
2024,GRUPO ESPECIAL,EITA BAGACEIRA,4ª ETAPA,COREOGRAFIA,29.7
2024,GRUPO ESPECIAL,PINGA EM MIM,4ª ETAPA,COREOGRAFIA,29.2
2024,GRUPO ESPECIAL,FORNALHA,4ª ETAPA,COREOGRAFIA,29.3
2024,GRUPO ESPECIAL,COISAS DA ROÇA,4ª ETAPA,COREOGRAFIA,29.2
2024,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,COREOGRAFIA,28.8
2024,GRUPO ESPECIAL,XIQUE XIQUE,4ª ETAPA,COREOGRAFIA,28.8
2024,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,MARCAÇÃO,30.0
2024,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,MARCAÇÃO,30.0
2024,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,MARCAÇÃO,29.9
2024,GRUPO ESPECIAL,EITA BAGACEIRA,4ª ETAPA,MARCAÇÃO,30.0
2024,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,MARCAÇÃO,30.0
2024,GRUPO ESPECIAL,COISAS DA ROÇA,4ª ETAPA,MARCAÇÃO,29.9
2024,GRUPO ESPECIAL,CAIPIRADA,4ª ETAPA,MARCAÇÃO,30.0
2024,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,MARCAÇÃO,29.9
2024,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,MARCAÇÃO,29.9
2024,GRUPO ESPECIAL,FORNALHA,4ª ETAPA,MARCAÇÃO,29.8
2024,GRUPO ESPECIAL,MALA VÉIA,4ª ETAPA,MARCAÇÃO,29.6
2024,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,MARCAÇÃO,29.4
2024,GRUPO ESPECIAL,PINGA EM MIM,4ª ETAPA,MARCAÇÃO,29.4
2024,GRUPO ESPECIAL,XIQUE XIQUE,4ª ETAPA,MARCAÇÃO,29.7
2024,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,MARCAÇÃO,28.7
2024,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,ANIMAÇÃO,30.0
2024,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,ANIMAÇÃO,30.0
2024,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,ANIMAÇÃO,30.0
2024,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,ANIMAÇÃO,29.9
2024,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,ANIMAÇÃO,29.9
2024,GRUPO ESPECIAL,CAIPIRADA,4ª ETAPA,ANIMAÇÃO,30.0
2024,GRUPO ESPECIAL,PINGA EM MIM,4ª ETAPA,ANIMAÇÃO,29.6
2024,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,ANIMAÇÃO,29.9
2024,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,ANIMAÇÃO,30.0
2024,GRUPO ESPECIAL,MALA VÉIA,4ª ETAPA,ANIMAÇÃO,29.5
2024,GRUPO ESPECIAL,EITA BAGACEIRA,4ª ETAPA,ANIMAÇÃO,29.7
2024,GRUPO ESPECIAL,FORNALHA,4ª ETAPA,ANIMAÇÃO,29.6
2024,GRUPO ESPECIAL,COISAS DA ROÇA,4ª ETAPA,ANIMAÇÃO,29.4
2024,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,ANIMAÇÃO,28.9
2024,GRUPO ESPECIAL,XIQUE XIQUE,4ª ETAPA,ANIMAÇÃO,29.1
2024,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,FIGURINO,30.0
2024,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,FIGURINO,30.0
2024,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,FIGURINO,30.0
2024,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,FIGURINO,29.9
2024,GRUPO ESPECIAL,MALA VÉIA,4ª ETAPA,FIGURINO,30.0
2024,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,FIGURINO,29.8
2024,GRUPO ESPECIAL,PINGA EM MIM,4ª ETAPA,FIGURINO,29.9
2024,GRUPO ESPECIAL,COISAS DA ROÇA,4ª ETAPA,FIGURINO,30.0
2024,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,FIGURINO,29.9
2024,GRUPO ESPECIAL,EITA BAGACEIRA,4ª ETAPA,FIGURINO,29.8
2024,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,FIGURINO,30.0
2024,GRUPO ESPECIAL,CAIPIRADA,4ª ETAPA,FIGURINO,30.0
2024,GRUPO ESPECIAL,FORNALHA,4ª ETAPA,FIGURINO,29.7
2024,GRUPO ESPECIAL,XIQUE XIQUE,4ª ETAPA,FIGURINO,29.7
2024,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,FIGURINO,29.4
2024,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,CASAL DE NOIVOS,30.0
2024,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,CASAL DE NOIVOS,30.0
2024,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,CASAL DE NOIVOS,29.9
2024,GRUPO ESPECIAL,MALA VÉIA,4ª ETAPA,CASAL DE NOIVOS,29.6
2024,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,CASAL DE NOIVOS,29.8
2024,GRUPO ESPECIAL,EITA BAGACEIRA,4ª ETAPA,CASAL DE NOIVOS,30.0
2024,GRUPO ESPECIAL,COISAS DA ROÇA,4ª ETAPA,CASAL DE NOIVOS,29.6
2024,GRUPO ESPECIAL,CAIPIRADA,4ª ETAPA,CASAL DE NOIVOS,29.9
2024,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,CASAL DE NOIVOS,29.7
2024,GRUPO ESPECIAL,FORNALHA,4ª ETAPA,CASAL DE NOIVOS,29.5
2024,GRUPO ESPECIAL,PINGA EM MIM,4ª ETAPA,CASAL DE NOIVOS,29.2
2024,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,CASAL DE NOIVOS,29.8
2024,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,CASAL DE NOIVOS,29.3
2024,GRUPO ESPECIAL,XIQUE XIQUE,4ª ETAPA,CASAL DE NOIVOS,29.3
2024,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,CASAL DE NOIVOS,29.0
2024,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,MALA VÉIA,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,PINGA EM MIM,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,EITA BAGACEIRA,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,COISAS DA ROÇA,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,CAIPIRADA,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,FORNALHA,4ª ETAPA,TRILHA,30.0
2024,GRUPO ESPECIAL,XIQUE XIQUE,4ª ETAPA,TRILHA,29.7
2024,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,TRILHA,29.6
2024,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,TEMÁTICA,30.0
2024,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,TEMÁTICA,29.9
2024,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,TEMÁTICA,30.0
2024,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,TEMÁTICA,29.9
2024,GRUPO ESPECIAL,MALA VÉIA,4ª ETAPA,TEMÁTICA,29.7
2024,GRUPO ESPECIAL,PINGA EM MIM,4ª ETAPA,TEMÁTICA,29.8
2024,GRUPO ESPECIAL,CAIPIRADA,4ª ETAPA,TEMÁTICA,29.8
2024,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,TEMÁTICA,29.9
2024,GRUPO ESPECIAL,EITA BAGACEIRA,4ª ETAPA,TEMÁTICA,29.9
2024,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,TEMÁTICA,29.9
2024,GRUPO ESPECIAL,COISAS DA ROÇA,4ª ETAPA,TEMÁTICA,29.6
2024,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,TEMÁTICA,29.4
2024,GRUPO ESPECIAL,XIQUE XIQUE,4ª ETAPA,TEMÁTICA,29.6
2024,GRUPO ESPECIAL,FORNALHA,4ª ETAPA,TEMÁTICA,29.3
2024,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,TEMÁTICA,28.8
